time,x,y,z
9.410,0.43,-0.05,-1.25
9.415,0.43,-0.05,-1.25
9.416,0.42,-0.05,-1.25
9.421,0.42,-0.06,-1.25
9.421,0.42,-0.06,-1.25
9.425,0.42,-0.07,-1.25
9.425,0.41,-0.06,-1.24
9.431,0.41,-0.06,-1.24
9.432,0.40,-0.07,-1.24
9.435,0.40,-0.07,-1.23
9.436,0.40,-0.06,-1.23
9.441,0.39,-0.06,-1.23
9.441,0.39,-0.07,-1.23
9.445,0.38,-0.07,-1.23
9.446,0.38,-0.06,-1.23
9.452,0.38,-0.07,-1.23
9.453,0.38,-0.07,-1.22
9.457,0.38,-0.08,-1.22
9.457,0.38,-0.08,-1.22
9.461,0.38,-0.07,-1.21
9.461,0.38,-0.07,-1.21
9.467,0.38,-0.07,-1.21
9.468,0.38,-0.07,-1.20
9.472,0.39,-0.07,-1.20
9.472,0.39,-0.07,-1.19
9.477,0.39,-0.07,-1.19
9.478,0.39,-0.07,-1.18
9.481,0.39,-0.07,-1.18
9.481,0.40,-0.08,-1.17
9.486,0.40,-0.08,-1.17
9.486,0.40,-0.08,-1.16
9.492,0.40,-0.08,-1.16
9.492,0.40,-0.08,-1.15
9.497,0.40,-0.07,-1.15
9.497,0.39,-0.08,-1.15
9.507,0.39,-0.07,-1.14
9.508,0.39,-0.07,-1.14
9.508,0.39,-0.08,-1.13
9.508,0.39,-0.08,-1.12
9.511,0.38,-0.08,-1.12
9.512,0.38,-0.08,-1.11
9.516,0.38,-0.08,-1.10
9.516,0.37,-0.08,-1.09
9.524,0.37,-0.08,-1.08
9.525,0.36,-0.08,-1.08
9.526,0.36,-0.08,-1.07
9.527,0.36,-0.07,-1.06
9.532,0.36,-0.08,-1.05
9.532,0.35,-0.08,-1.05
9.537,0.35,-0.08,-1.04
9.537,0.35,-0.08,-1.04
9.542,0.35,-0.08,-1.03
9.543,0.35,-0.08,-1.02
9.553,0.34,-0.08,-1.01
9.553,0.34,-0.08,-1.01
9.554,0.35,-0.07,-1.00
9.554,0.34,-0.07,-0.99
9.558,0.34,-0.07,-0.98
9.559,0.34,-0.07,-0.97
9.561,0.34,-0.08,-0.96
9.561,0.34,-0.08,-0.95
9.566,0.34,-0.08,-0.94
9.567,0.34,-0.07,-0.93
9.575,0.33,-0.07,-0.93
9.576,0.33,-0.07,-0.91
9.579,0.33,-0.07,-0.90
9.579,0.33,-0.07,-0.90
9.581,0.33,-0.07,-0.89
9.582,0.32,-0.07,-0.88
9.585,0.32,-0.07,-0.86
9.585,0.31,-0.07,-0.86
9.590,0.31,-0.07,-0.85
9.591,0.31,-0.07,-0.84
9.596,0.30,-0.07,-0.83
9.596,0.30,-0.06,-0.82
9.600,0.29,-0.07,-0.81
9.601,0.29,-0.06,-0.79
9.608,0.28,-0.06,-0.78
9.608,0.28,-0.06,-0.77
9.611,0.27,-0.05,-0.76
9.611,0.26,-0.06,-0.75
9.616,0.26,-0.06,-0.74
9.616,0.26,-0.06,-0.73
9.621,0.26,-0.05,-0.72
9.621,0.25,-0.05,-0.71
9.626,0.25,-0.05,-0.69
9.626,0.25,-0.05,-0.68
9.632,0.25,-0.05,-0.68
9.632,0.25,-0.04,-0.66
9.636,0.24,-0.04,-0.65
9.636,0.24,-0.04,-0.64
9.643,0.25,-0.04,-0.63
9.643,0.25,-0.04,-0.61
9.646,0.25,-0.05,-0.60
9.646,0.26,-0.05,-0.59
9.651,0.26,-0.05,-0.58
9.652,0.27,-0.05,-0.56
9.656,0.27,-0.05,-0.55
9.656,0.27,-0.04,-0.54
9.662,0.27,-0.04,-0.52
9.663,0.27,-0.03,-0.51
9.667,0.27,-0.02,-0.50
9.667,0.27,-0.03,-0.49
9.672,0.27,-0.03,-0.48
9.672,0.27,-0.03,-0.46
9.676,0.26,-0.03,-0.46
9.677,0.26,-0.03,-0.44
9.683,0.25,-0.03,-0.43
9.683,0.24,-0.03,-0.42
9.686,0.23,-0.02,-0.40
9.687,0.22,-0.02,-0.39
9.691,0.21,-0.01,-0.37
9.691,0.20,-0.01,-0.36
9.699,0.19,-0.01,-0.34
9.700,0.18,-0.01,-0.33
9.702,0.16,-0.01,-0.32
9.702,0.15,-0.01,-0.30
9.711,0.14,-0.01,-0.29
9.711,0.12,-0.01,-0.28
9.718,0.11,-0.01,-0.27
9.719,0.10,-0.00,-0.25
9.719,0.09,0.00,-0.24
9.719,0.08,0.01,-0.23
9.722,0.07,0.01,-0.21
9.722,0.07,0.01,-0.20
9.727,0.06,0.01,-0.19
9.727,0.05,0.01,-0.18
9.732,0.05,0.01,-0.16
9.733,0.05,0.01,-0.14
9.737,0.05,0.01,-0.13
9.737,0.04,0.02,-0.12
9.742,0.04,0.02,-0.10
9.742,0.04,0.03,-0.09
9.750,0.04,0.03,-0.07
9.751,0.04,0.03,-0.06
9.753,0.03,0.03,-0.05
9.753,0.03,0.03,-0.03
9.757,0.03,0.03,-0.02
9.758,0.03,0.03,-0.01
9.762,0.02,0.03,0.01
9.762,0.02,0.03,0.02
9.767,0.01,0.03,0.03
9.768,0.01,0.04,0.04
9.772,0.00,0.04,0.06
9.772,-0.00,0.05,0.07
9.777,-0.01,0.05,0.09
9.777,-0.02,0.05,0.11
9.784,-0.02,0.05,0.12
9.785,-0.03,0.05,0.13
9.788,-0.03,0.05,0.15
9.788,-0.04,0.05,0.16
9.792,-0.05,0.05,0.18
9.793,-0.05,0.05,0.19
9.804,-0.06,0.06,0.20
9.805,-0.06,0.06,0.22
9.809,-0.06,0.06,0.23
9.810,-0.07,0.06,0.24
9.810,-0.06,0.07,0.25
9.810,-0.07,0.07,0.27
9.812,-0.07,0.07,0.28
9.812,-0.07,0.06,0.29
9.819,-0.07,0.06,0.30
9.821,-0.07,0.07,0.32
9.822,-0.07,0.07,0.33
9.823,-0.07,0.08,0.34
9.828,-0.07,0.08,0.36
9.828,-0.07,0.08,0.37
9.832,-0.07,0.08,0.39
9.832,-0.07,0.09,0.40
9.838,-0.07,0.09,0.41
9.838,-0.08,0.09,0.42
9.842,-0.08,0.09,0.44
9.842,-0.08,0.09,0.45
9.847,-0.08,0.09,0.46
9.847,-0.09,0.09,0.48
9.852,-0.09,0.09,0.49
9.852,-0.09,0.10,0.50
9.857,-0.10,0.10,0.51
9.858,-0.10,0.10,0.52
9.864,-0.11,0.10,0.54
9.865,-0.11,0.11,0.55
9.868,-0.12,0.11,0.56
9.868,-0.12,0.10,0.58
9.874,-0.12,0.10,0.59
9.875,-0.12,0.11,0.60
9.877,-0.13,0.11,0.61
9.877,-0.13,0.11,0.62
9.883,-0.13,0.11,0.63
9.883,-0.14,0.12,0.65
9.887,-0.13,0.12,0.66
9.887,-0.13,0.12,0.66
9.892,-0.14,0.12,0.68
9.893,-0.14,0.12,0.69
9.897,-0.14,0.12,0.70
9.898,-0.14,0.12,0.71
9.903,-0.14,0.12,0.72
9.903,-0.14,0.13,0.73
9.908,-0.14,0.13,0.75
9.909,-0.15,0.13,0.76
9.913,-0.17,0.14,0.77
9.913,-0.19,0.14,0.79
9.917,-0.21,0.14,0.80
9.918,-0.24,0.13,0.81
9.922,-0.27,0.13,0.82
9.922,-0.30,0.12,0.83
9.928,-0.34,0.13,0.84
9.929,-0.36,0.12,0.84
9.933,-0.39,0.13,0.86
9.934,-0.42,0.13,0.86
9.937,-0.44,0.13,0.87
9.938,-0.45,0.13,0.87
9.945,-0.46,0.13,0.88
9.946,-0.47,0.13,0.89
9.948,-0.47,0.13,0.90
9.948,-0.46,0.13,0.91
9.953,-0.45,0.12,0.92
9.953,-0.44,0.12,0.94
9.965,-0.43,0.12,0.95
9.966,-0.41,0.12,0.96
9.966,-0.39,0.13,0.97
9.967,-0.38,0.13,0.98
9.969,-0.36,0.13,0.99
9.969,-0.34,0.13,1.00
9.973,-0.32,0.13,1.01
9.973,-0.31,0.13,1.01
9.978,-0.30,0.13,1.02
9.979,-0.28,0.13,1.02
9.983,-0.27,0.13,1.02
9.983,-0.27,0.13,1.03
9.988,-0.27,0.13,1.03
9.988,-0.27,0.13,1.04
9.993,-0.28,0.14,1.05
9.993,-0.28,0.14,1.06
9.999,-0.29,0.14,1.07
10.000,-0.30,0.13,1.08
10.003,-0.31,0.13,1.09
10.003,-0.32,0.13,1.10
10.008,-0.33,0.13,1.11
10.008,-0.35,0.13,1.11
10.012,-0.36,0.12,1.12
10.013,-0.36,0.12,1.12
10.018,-0.38,0.13,1.12
10.019,-0.39,0.12,1.13
10.023,-0.40,0.12,1.13
10.023,-0.40,0.12,1.14
10.028,-0.40,0.12,1.14
10.028,-0.41,0.11,1.14
10.034,-0.41,0.11,1.15
10.036,-0.41,0.11,1.15
10.038,-0.41,0.11,1.16
10.038,-0.41,0.11,1.17
10.043,-0.41,0.11,1.18
10.043,-0.41,0.11,1.18
10.060,-0.42,0.11,1.19
10.061,-0.42,0.11,1.20
10.061,-0.42,0.11,1.20
10.061,-0.42,0.11,1.20
10.061,-0.42,0.10,1.21
10.061,-0.43,0.10,1.21
10.067,-0.43,0.10,1.21
10.069,-0.43,0.10,1.21
10.069,-0.44,0.09,1.21
10.069,-0.44,0.10,1.21
10.073,-0.45,0.10,1.21
10.073,-0.45,0.09,1.21
10.078,-0.46,0.09,1.21
10.079,-0.47,0.10,1.22
10.086,-0.48,0.09,1.23
10.087,-0.49,0.10,1.22
10.088,-0.50,0.09,1.23
10.088,-0.51,0.09,1.23
10.093,-0.51,0.08,1.24
10.094,-0.52,0.08,1.24
10.098,-0.52,0.08,1.24
10.099,-0.53,0.08,1.24
10.103,-0.54,0.08,1.24
10.103,-0.54,0.08,1.24
10.108,-0.54,0.08,1.24
10.109,-0.54,0.07,1.23
10.113,-0.54,0.07,1.23
10.114,-0.54,0.07,1.23
10.118,-0.53,0.07,1.23
10.119,-0.53,0.06,1.23
10.123,-0.53,0.07,1.23
10.123,-0.53,0.07,1.23
10.128,-0.53,0.07,1.23
10.128,-0.53,0.07,1.23
10.133,-0.53,0.06,1.23
10.133,-0.53,0.06,1.23
10.138,-0.53,0.06,1.23
10.139,-0.53,0.06,1.23
10.143,-0.53,0.05,1.23
10.143,-0.53,0.05,1.23
10.148,-0.53,0.05,1.22
10.148,-0.53,0.05,1.21
10.153,-0.53,0.04,1.21
10.154,-0.52,0.05,1.21
10.158,-0.52,0.05,1.20
10.159,-0.52,0.05,1.20
10.163,-0.52,0.05,1.19
10.164,-0.52,0.04,1.19
10.168,-0.52,0.04,1.19
10.169,-0.52,0.03,1.19
10.174,-0.52,0.03,1.19
10.176,-0.51,0.03,1.19
10.180,-0.51,0.03,1.18
10.181,-0.51,0.03,1.18
10.185,-0.51,0.03,1.18
10.186,-0.51,0.04,1.18
10.193,-0.51,0.04,1.17
10.193,-0.50,0.04,1.16
10.195,-0.50,0.03,1.15
10.196,-0.49,0.03,1.14
10.199,-0.49,0.02,1.13
10.200,-0.48,0.02,1.13
10.205,-0.47,0.02,1.13
10.206,-0.46,0.01,1.12
10.209,-0.45,0.01,1.11
10.209,-0.44,0.02,1.11
10.214,-0.43,0.01,1.10
10.215,-0.42,0.01,1.09
10.219,-0.41,0.01,1.09
10.219,-0.40,0.01,1.09
10.224,-0.38,0.01,1.09
10.225,-0.38,0.01,1.08
10.229,-0.37,0.00,1.07
10.229,-0.36,-0.00,1.06
10.235,-0.35,-0.00,1.06
10.235,-0.34,-0.01,1.05
10.241,-0.32,-0.01,1.04
10.242,-0.31,-0.00,1.03
10.245,-0.30,-0.00,1.02
10.245,-0.28,-0.00,1.01
10.250,-0.26,-0.00,1.00
10.250,-0.25,-0.01,1.00
10.254,-0.23,-0.01,0.98
10.254,-0.22,-0.01,0.98
10.259,-0.20,-0.02,0.97
10.260,-0.19,-0.02,0.96
10.268,-0.17,-0.02,0.96
10.268,-0.16,-0.02,0.95
10.269,-0.15,-0.02,0.94
10.269,-0.14,-0.02,0.93
10.276,-0.13,-0.01,0.92
10.276,-0.12,-0.02,0.92
10.280,-0.11,-0.02,0.91
10.281,-0.11,-0.02,0.90
10.285,-0.10,-0.02,0.88
10.286,-0.10,-0.03,0.87
10.289,-0.10,-0.02,0.86
10.289,-0.10,-0.02,0.84
10.295,-0.10,-0.02,0.84
10.297,-0.11,-0.02,0.83
10.317,-0.11,-0.02,0.82
10.317,-0.12,-0.02,0.81
10.318,-0.13,-0.02,0.80
10.318,-0.13,-0.02,0.79
10.318,-0.14,-0.02,0.78
10.318,-0.15,-0.03,0.77
10.319,-0.15,-0.03,0.76
10.319,-0.16,-0.03,0.75
10.322,-0.16,-0.03,0.74
10.323,-0.16,-0.03,0.73
10.325,-0.16,-0.03,0.72
10.325,-0.16,-0.03,0.70
10.335,-0.16,-0.03,0.69
10.336,-0.15,-0.04,0.68
10.336,-0.15,-0.04,0.67
10.337,-0.14,-0.04,0.65
10.342,-0.13,-0.04,0.64
10.343,-0.12,-0.04,0.63
10.345,-0.11,-0.05,0.61
10.346,-0.10,-0.05,0.60
10.358,-0.10,-0.04,0.59
10.359,-0.09,-0.04,0.58
10.359,-0.08,-0.04,0.57
10.359,-0.07,-0.05,0.56
10.359,-0.07,-0.05,0.55
10.359,-0.06,-0.05,0.54
10.368,-0.06,-0.05,0.52
10.369,-0.06,-0.05,0.51
10.371,-0.06,-0.05,0.50
10.371,-0.06,-0.05,0.49
10.374,-0.06,-0.05,0.47
10.375,-0.06,-0.05,0.46
10.379,-0.06,-0.04,0.44
10.380,-0.07,-0.04,0.43
10.385,-0.07,-0.04,0.42
10.385,-0.07,-0.04,0.40
10.389,-0.08,-0.04,0.39
10.390,-0.08,-0.04,0.38
10.394,-0.08,-0.05,0.37
10.394,-0.08,-0.05,0.36
10.399,-0.09,-0.05,0.34
10.400,-0.09,-0.04,0.33
10.404,-0.09,-0.04,0.32
10.405,-0.09,-0.04,0.30
10.409,-0.10,-0.04,0.29
10.409,-0.11,-0.04,0.27
10.416,-0.10,-0.04,0.26
10.416,-0.10,-0.04,0.25
10.420,-0.11,-0.04,0.24
10.420,-0.11,-0.04,0.22
10.426,-0.11,-0.04,0.20
10.426,-0.11,-0.05,0.19
10.430,-0.11,-0.04,0.18
10.431,-0.10,-0.04,0.16
10.443,-0.10,-0.04,0.15
10.443,-0.09,-0.04,0.13
10.444,-0.08,-0.04,0.12
10.444,-0.07,-0.04,0.11
10.445,-0.07,-0.04,0.10
10.445,-0.06,-0.04,0.08
10.454,-0.05,-0.04,0.07
10.456,-0.04,-0.04,0.05
10.456,-0.03,-0.03,0.04
10.456,-0.02,-0.03,0.03
10.460,-0.00,-0.04,0.01
10.461,0.01,-0.04,-0.00
10.465,0.02,-0.04,-0.02
10.465,0.02,-0.03,-0.03
10.471,0.03,-0.03,-0.04
10.473,0.04,-0.03,-0.06
10.475,0.05,-0.03,-0.07
10.476,0.05,-0.03,-0.08
10.480,0.05,-0.03,-0.10
10.480,0.06,-0.03,-0.11
10.485,0.06,-0.03,-0.12
10.485,0.06,-0.03,-0.14
10.490,0.06,-0.03,-0.15
10.491,0.06,-0.02,-0.16
10.495,0.06,-0.03,-0.18
10.496,0.05,-0.02,-0.19
10.500,0.06,-0.02,-0.20
10.500,0.06,-0.02,-0.22
10.506,0.06,-0.03,-0.23
10.507,0.06,-0.03,-0.25
10.510,0.06,-0.02,-0.26
10.511,0.06,-0.02,-0.28
10.516,0.07,-0.02,-0.29
10.516,0.08,-0.02,-0.30
10.524,0.08,-0.02,-0.32
10.525,0.09,-0.02,-0.33
10.526,0.09,-0.02,-0.34
10.526,0.10,-0.02,-0.35
10.531,0.11,-0.02,-0.37
10.531,0.12,-0.01,-0.38
10.536,0.13,-0.02,-0.39
10.536,0.14,-0.01,-0.40
10.541,0.15,-0.01,-0.41
10.541,0.15,-0.01,-0.43
10.549,0.16,-0.01,-0.44
10.550,0.17,-0.01,-0.45
10.563,0.18,-0.01,-0.47
10.563,0.18,-0.01,-0.48
10.563,0.19,-0.01,-0.49
10.563,0.20,-0.01,-0.51
10.564,0.20,-0.01,-0.52
10.564,0.21,-0.01,-0.53
10.569,0.21,-0.01,-0.54
10.570,0.21,-0.01,-0.56
10.577,0.21,-0.01,-0.57
10.578,0.21,-0.01,-0.58
10.579,0.21,-0.01,-0.59
10.580,0.21,-0.01,-0.60
10.580,0.22,-0.01,-0.61
10.580,0.22,-0.01,-0.62
10.586,0.22,-0.01,-0.64
10.587,0.22,-0.01,-0.64
10.591,0.23,-0.01,-0.66
10.592,0.23,-0.01,-0.67
10.596,0.23,-0.01,-0.68
10.597,0.24,-0.01,-0.69
10.602,0.24,-0.01,-0.71
10.602,0.25,-0.01,-0.72
10.605,0.25,-0.01,-0.73
10.606,0.25,-0.01,-0.74
10.610,0.26,-0.01,-0.75
10.611,0.27,-0.01,-0.76
10.616,0.27,-0.01,-0.77
10.616,0.28,-0.01,-0.78
10.620,0.29,-0.01,-0.79
10.620,0.29,-0.01,-0.80
10.625,0.30,-0.01,-0.81
10.626,0.30,-0.01,-0.82
10.631,0.31,-0.01,-0.83
10.632,0.31,-0.01,-0.84
10.636,0.32,-0.01,-0.85
10.636,0.32,-0.01,-0.86
10.640,0.32,-0.01,-0.87
10.640,0.33,-0.01,-0.88
10.648,0.33,-0.01,-0.89
10.649,0.33,-0.00,-0.90
10.652,0.33,-0.01,-0.91
10.653,0.33,-0.01,-0.92
10.657,0.33,-0.01,-0.93
10.657,0.34,-0.02,-0.94
10.665,0.34,-0.01,-0.94
10.665,0.34,-0.01,-0.95
10.666,0.34,-0.01,-0.96
10.667,0.34,-0.01,-0.97
10.671,0.34,-0.01,-0.98
10.672,0.34,-0.02,-0.98
10.677,0.34,-0.01,-0.99
10.677,0.35,-0.02,-1.00
10.683,0.35,-0.02,-1.01
10.684,0.36,-0.02,-1.02
10.687,0.36,-0.02,-1.02
10.687,0.36,-0.02,-1.03
10.692,0.36,-0.02,-1.04
10.692,0.37,-0.02,-1.05
10.700,0.37,-0.03,-1.06
10.702,0.38,-0.03,-1.06
10.702,0.38,-0.03,-1.07
10.702,0.39,-0.02,-1.07
10.706,0.39,-0.03,-1.08
10.706,0.40,-0.03,-1.09
10.712,0.40,-0.03,-1.09
10.712,0.40,-0.04,-1.10
10.716,0.41,-0.03,-1.11
10.717,0.41,-0.03,-1.11
10.722,0.41,-0.03,-1.11
10.722,0.41,-0.03,-1.12
10.726,0.41,-0.03,-1.12
10.726,0.42,-0.04,-1.14
10.733,0.41,-0.04,-1.14
10.734,0.41,-0.04,-1.14
10.736,0.41,-0.04,-1.15
10.737,0.41,-0.05,-1.15
10.742,0.41,-0.05,-1.16
10.743,0.41,-0.05,-1.16
10.746,0.41,-0.05,-1.16
10.746,0.41,-0.05,-1.17
10.752,0.40,-0.05,-1.17
10.752,0.40,-0.05,-1.17
10.756,0.40,-0.05,-1.18
10.757,0.40,-0.06,-1.18
10.762,0.40,-0.06,-1.18
10.762,0.40,-0.06,-1.19
10.768,0.41,-0.06,-1.19
10.768,0.41,-0.06,-1.19
10.772,0.41,-0.06,-1.19
10.772,0.42,-0.07,-1.20
10.777,0.42,-0.07,-1.20
10.778,0.42,-0.07,-1.20
10.782,0.43,-0.07,-1.20
10.783,0.43,-0.07,-1.21
10.790,0.44,-0.07,-1.21
10.791,0.44,-0.07,-1.21
10.795,0.45,-0.08,-1.21
10.796,0.45,-0.08,-1.21
10.799,0.45,-0.08,-1.21
10.799,0.45,-0.08,-1.21
10.818,0.45,-0.08,-1.21
10.819,0.45,-0.08,-1.21
10.820,0.46,-0.08,-1.22
10.820,0.45,-0.08,-1.22
10.820,0.45,-0.08,-1.22
10.821,0.45,-0.09,-1.22
10.821,0.45,-0.09,-1.22
10.821,0.44,-0.09,-1.22
10.824,0.44,-0.09,-1.22
10.825,0.43,-0.09,-1.21
10.826,0.43,-0.09,-1.21
10.827,0.43,-0.09,-1.21
10.832,0.42,-0.09,-1.21
10.833,0.42,-0.09,-1.21
10.837,0.42,-0.10,-1.21
10.838,0.41,-0.10,-1.21
10.843,0.41,-0.10,-1.21
10.844,0.41,-0.10,-1.20
10.848,0.41,-0.10,-1.20
10.848,0.41,-0.10,-1.20
10.852,0.41,-0.10,-1.19
10.852,0.41,-0.11,-1.19
10.859,0.40,-0.10,-1.19
10.859,0.40,-0.10,-1.19
10.864,0.40,-0.10,-1.19
10.864,0.40,-0.10,-1.19
10.867,0.40,-0.10,-1.19
10.867,0.41,-0.11,-1.18
10.871,0.41,-0.11,-1.17
10.872,0.40,-0.11,-1.17
10.878,0.40,-0.12,-1.17
10.879,0.40,-0.11,-1.16
10.882,0.40,-0.11,-1.16
10.882,0.40,-0.11,-1.15
10.886,0.40,-0.11,-1.15
10.887,0.40,-0.11,-1.14
10.895,0.40,-0.11,-1.14
10.896,0.40,-0.12,-1.13
10.896,0.39,-0.11,-1.13
10.897,0.39,-0.11,-1.12
10.903,0.39,-0.11,-1.12
10.903,0.38,-0.11,-1.11
10.907,0.38,-0.11,-1.11
10.908,0.38,-0.12,-1.10
10.912,0.38,-0.12,-1.09
10.913,0.37,-0.11,-1.09
10.917,0.37,-0.11,-1.08
10.918,0.37,-0.11,-1.08
10.922,0.37,-0.11,-1.07
10.922,0.36,-0.11,-1.07
10.928,0.36,-0.11,-1.06
10.929,0.36,-0.11,-1.05
10.932,0.36,-0.12,-1.04
10.932,0.36,-0.11,-1.04
10.938,0.36,-0.11,-1.03
10.938,0.36,-0.11,-1.02
10.944,0.36,-0.11,-1.02
10.945,0.36,-0.11,-1.01
10.949,0.36,-0.11,-1.00
10.950,0.35,-0.11,-0.99
10.952,0.35,-0.11,-0.99
10.953,0.35,-0.10,-0.98
10.957,0.35,-0.11,-0.97
10.957,0.35,-0.11,-0.97
10.963,0.35,-0.10,-0.96
10.964,0.35,-0.11,-0.95
10.967,0.35,-0.10,-0.94
10.967,0.34,-0.10,-0.93
10.972,0.34,-0.10,-0.92
10.972,0.34,-0.10,-0.91
10.977,0.34,-0.10,-0.90
10.978,0.33,-0.10,-0.89
10.983,0.33,-0.10,-0.89
10.983,0.33,-0.09,-0.87
10.987,0.32,-0.09,-0.87
10.988,0.32,-0.10,-0.86
10.992,0.32,-0.09,-0.85
10.992,0.32,-0.09,-0.84
11.000,0.31,-0.09,-0.83
11.001,0.31,-0.09,-0.82
11.008,0.32,-0.09,-0.81
11.008,0.31,-0.08,-0.80
11.010,0.31,-0.09,-0.79
11.010,0.31,-0.08,-0.78
11.013,0.31,-0.09,-0.77
11.013,0.31,-0.09,-0.76
11.023,0.31,-0.08,-0.74
11.024,0.31,-0.08,-0.73
11.024,0.31,-0.08,-0.72
11.024,0.31,-0.08,-0.71
11.028,0.31,-0.08,-0.70
11.028,0.31,-0.08,-0.69
11.035,0.30,-0.08,-0.67
11.036,0.30,-0.08,-0.67
11.038,0.30,-0.08,-0.65
11.039,0.30,-0.08,-0.65
11.043,0.29,-0.08,-0.63
11.043,0.29,-0.08,-0.62
11.048,0.29,-0.08,-0.61
11.048,0.28,-0.08,-0.60
11.061,0.28,-0.07,-0.59
11.061,0.27,-0.07,-0.57
11.061,0.26,-0.07,-0.56
11.061,0.26,-0.07,-0.55
11.063,0.25,-0.06,-0.54
11.064,0.25,-0.06,-0.52
11.069,0.25,-0.07,-0.51
11.070,0.24,-0.06,-0.50
11.075,0.24,-0.07,-0.49
11.076,0.22,-0.06,-0.48
11.077,0.22,-0.05,-0.46
11.078,0.21,-0.05,-0.45
11.084,0.21,-0.05,-0.44
11.084,0.20,-0.05,-0.43
11.089,0.20,-0.05,-0.41
11.090,0.19,-0.05,-0.40
11.093,0.18,-0.04,-0.39
11.093,0.18,-0.04,-0.38
11.098,0.17,-0.04,-0.36
11.098,0.16,-0.04,-0.35
11.105,0.15,-0.04,-0.34
11.106,0.14,-0.04,-0.32
11.109,0.14,-0.03,-0.31
11.110,0.13,-0.03,-0.30
11.112,0.12,-0.03,-0.28
11.113,0.12,-0.03,-0.27
11.118,0.11,-0.02,-0.26
11.118,0.11,-0.02,-0.25
11.123,0.10,-0.02,-0.23
11.124,0.09,-0.02,-0.22
11.128,0.09,-0.02,-0.21
11.129,0.08,-0.01,-0.20
11.133,0.08,-0.02,-0.18
11.133,0.07,-0.01,-0.17
11.140,0.07,-0.01,-0.15
11.141,0.06,-0.01,-0.14
11.143,0.06,-0.01,-0.13
11.143,0.06,-0.00,-0.12
11.149,0.05,-0.00,-0.10
11.149,0.05,-0.00,-0.09
11.153,0.04,0.00,-0.07
11.154,0.04,0.01,-0.05
11.158,0.04,0.01,-0.04
11.159,0.03,0.01,-0.03
11.163,0.02,0.01,-0.02
11.164,0.02,0.01,-0.01
11.168,0.01,0.01,0.00
11.168,0.01,0.02,0.02
11.174,0.00,0.02,0.03
11.175,-0.00,0.02,0.05
11.179,-0.02,0.02,0.06
11.179,-0.02,0.02,0.07
11.183,-0.02,0.03,0.08
11.184,-0.03,0.02,0.10
11.188,-0.03,0.03,0.12
11.188,-0.04,0.03,0.13
11.193,-0.04,0.03,0.14
11.194,-0.04,0.03,0.16
11.199,-0.05,0.04,0.17
11.199,-0.05,0.04,0.18
11.203,-0.05,0.04,0.20
11.203,-0.05,0.04,0.21
11.211,-0.05,0.04,0.22
11.212,-0.05,0.04,0.23
11.216,-0.06,0.05,0.24
11.217,-0.06,0.05,0.26
11.218,-0.05,0.05,0.27
11.218,-0.06,0.05,0.28
11.224,-0.06,0.06,0.29
11.224,-0.06,0.06,0.31
11.229,-0.06,0.06,0.32
11.229,-0.06,0.07,0.34
11.234,-0.07,0.07,0.35
11.234,-0.07,0.07,0.36
11.239,-0.07,0.07,0.38
11.239,-0.07,0.07,0.39
11.245,-0.08,0.07,0.40
11.246,-0.08,0.08,0.41
11.248,-0.08,0.08,0.43
11.249,-0.09,0.08,0.44
11.254,-0.09,0.08,0.45
11.254,-0.09,0.08,0.46
11.259,-0.10,0.09,0.47
11.259,-0.10,0.09,0.49
11.264,-0.10,0.09,0.50
11.265,-0.11,0.09,0.51
11.269,-0.11,0.09,0.52
11.269,-0.11,0.10,0.53
11.274,-0.12,0.10,0.54
11.274,-0.12,0.10,0.56
11.280,-0.12,0.10,0.57
11.281,-0.13,0.11,0.58
11.284,-0.14,0.11,0.60
11.284,-0.16,0.11,0.61
11.289,-0.18,0.11,0.62
11.289,-0.20,0.11,0.64
11.293,-0.24,0.10,0.64
11.294,-0.26,0.11,0.65
11.300,-0.28,0.11,0.67
11.301,-0.31,0.10,0.68
11.319,-0.34,0.11,0.68
11.319,-0.36,0.11,0.69
11.319,-0.38,0.12,0.70
11.319,-0.39,0.12,0.71
11.320,-0.40,0.12,0.72
11.320,-0.41,0.11,0.73
11.320,-0.42,0.11,0.75
11.320,-0.42,0.11,0.75
11.325,-0.41,0.11,0.77
11.325,-0.40,0.11,0.78
11.329,-0.39,0.11,0.79
11.330,-0.38,0.12,0.80
11.336,-0.37,0.12,0.81
11.337,-0.35,0.12,0.83
11.344,-0.34,0.13,0.83
11.344,-0.32,0.13,0.84
11.345,-0.31,0.13,0.85
11.345,-0.30,0.13,0.86
11.354,-0.29,0.13,0.87
11.355,-0.28,0.12,0.87
11.355,-0.28,0.12,0.88
11.355,-0.28,0.13,0.89
11.361,-0.28,0.13,0.90
11.361,-0.29,0.13,0.91
11.364,-0.29,0.13,0.91
11.364,-0.30,0.14,0.93
11.370,-0.31,0.14,0.94
11.370,-0.32,0.13,0.95
11.374,-0.34,0.13,0.96
11.374,-0.35,0.13,0.97
11.379,-0.36,0.13,0.97
11.379,-0.37,0.13,0.98
11.384,-0.39,0.13,0.99
11.385,-0.40,0.13,1.00
11.389,-0.40,0.13,1.00
11.389,-0.41,0.13,1.01
11.394,-0.41,0.13,1.01
11.394,-0.42,0.13,1.02
11.399,-0.42,0.13,1.02
11.400,-0.41,0.13,1.03
11.404,-0.40,0.12,1.04
